,availability,society,total_sqft,bath,balcony,price,site_location,total_sqft_normalized,bhk,area_type_Carpet  Area,area_type_Plot  Area,area_type_Super built-up  Area
257,1,102.57864328335374,1600.0,4.0,0.0,52.8,117.36606943450789,0.03059057603642555,1,False,False,False
258,1,128.2697082088187,1464.0,3.0,2.0,46.0,110.36258471214373,0.027988750932639514,3,False,False,True
259,0,92.11687330001361,1866.0,2.0,2.0,61.58,113.33497772836965,0.03567943984236001,3,False,False,True
260,1,87.23883710001749,700.0,1.0,1.0,26.0,91.59313375673845,0.013372615790782652,2,False,False,True
261,1,130.9635399666803,1804.0,3.0,2.0,120.0,110.07944581347604,0.03449331369210461,3,False,False,True
262,1,128.2697082088187,913.0,2.0,1.0,32.0,109.7227471920872,0.017447533048918138,2,False,False,True
263,0,135.52584075769704,1868.0,3.0,2.0,131.0,103.94355928865335,0.03571770197623921,3,False,False,True
264,1,128.2697082088187,883.0,2.0,1.0,45.0,108.48526517769872,0.016873601040730043,2,False,False,False
265,1,128.2697082088187,900.0,2.0,1.0,110.0,104.4261124801427,0.017198829178703297,1,False,True,False
266,1,128.2697082088187,1664.0,2.0,3.0,73.95,128.30625432411435,0.031814964320560156,3,False,False,True
267,1,121.97812398000816,2026.0,3.0,2.0,132.0,106.85522756928658,0.03874041055269652,3,False,False,True
268,1,107.26197661668708,1210.0,2.0,1.0,80.9,120.40719619507131,0.023129459929980296,2,False,False,True
269,1,190.69744179092024,4111.0,4.0,2.0,250.0,105.95171531702215,0.07862868512176924,1,False,True,False
270,1,104.90128586471309,1762.0,3.0,3.0,91.45,104.23910391398687,0.03368980888064128,3,False,False,True
271,1,66.2068743880049,1252.0,3.0,3.0,55.0,100.30171747926016,0.02393296474144363,3,False,False,True
272,1,68.42621442778459,861.0,2.0,1.0,34.5,104.61128070211353,0.016452717568058772,2,False,False,False
273,1,87.87792356071866,1420.0,2.0,1.0,100.0,109.40414391087045,0.027146983987296973,3,False,False,False
274,1,128.2697082088187,1450.0,6.0,0.0,250.0,94.40194185500087,0.027720915995485068,1,False,True,False
275,1,96.16353996668028,1490.0,3.0,1.0,78.8,103.30086425319236,0.0284861586730692,3,False,False,False
276,1,128.2697082088187,1075.0,2.0,1.0,46.0,109.22884569124177,0.02054676589313386,3,False,False,True
277,0,86.30475843847096,1425.0,2.0,2.0,94.0,118.93950978201526,0.02724263932199499,3,False,False,True
278,1,100.44530995002042,1200.0,2.0,1.0,40.0,98.07415614071516,0.022938149260584264,2,False,False,False
279,1,128.2697082088187,1280.0,2.0,2.0,56.0,109.4698018288741,0.02446863461575252,3,False,False,True
280,1,102.11197661668707,1084.0,2.0,2.0,50.0,110.09902718098677,0.02071894549559029,2,False,False,True
281,0,35.724663069233905,1015.0,2.0,2.0,25.88,120.72395675845158,0.019398901876757666,2,False,False,True
282,0,76.25220314211171,1017.0,2.0,1.0,51.25,107.80887042642944,0.019437164010636873,2,False,False,True
283,1,128.2697082088187,1027.0,2.0,2.0,44.0,131.34637042642944,0.019628474680032905,2,False,False,True
284,1,93.23883710001749,1069.0,2.0,2.0,45.0,121.9853652091558,0.020431979491496242,2,False,False,True
285,1,127.01966082083845,1349.0,2.0,1.0,98.2,118.45308471214373,0.025788678234585142,2,False,False,True
286,1,66.76227569286588,1005.0,2.0,1.0,50.0,100.20663281478959,0.019207591207361634,2,False,False,True
287,1,102.52455138573178,1417.0,2.0,3.0,75.0,118.73740746267693,0.02708959078647816,2,False,False,True
288,0,128.2697082088187,1475.0,3.0,1.0,98.0,95.69802737375973,0.028199192668975148,1,False,True,False
289,1,93.38169424287464,950.0,2.0,2.0,47.0,119.12553748042043,0.018155382525683456,2,True,False,False
290,1,113.77864328335374,2000.0,4.0,0.0,120.0,141.19959342447638,0.03824300281226684,4,False,False,True
291,1,128.2697082088187,880.0,3.0,1.0,140.0,117.52923844859242,0.01681620783991123,1,False,True,False
292,1,96.82187410000721,1863.0,3.0,2.0,104.0,101.27167958125085,0.0356220466415412,4,False,False,True
293,1,90.31026567144606,1010.0,2.0,1.0,29.5,109.6178601368064,0.01930324654205965,2,False,False,True
294,1,105.44530995002042,1425.0,2.0,1.0,70.0,103.98408471214373,0.02724263932199499,3,False,False,True
295,1,110.44530995002042,1450.0,3.0,0.0,100.0,103.79611248014271,0.027720915995485068,3,False,False,True
296,1,112.1484366500068,1847.0,3.0,2.0,105.0,119.06597063617107,0.03531594957050755,3,False,False,True
297,1,101.27864328335374,1100.0,2.0,3.0,45.0,103.49056847013973,0.02102504256662394,2,False,False,True
298,0,49.165813943422656,525.0,1.0,1.0,26.0,117.15219619507128,0.010024679076352088,1,False,False,True
299,1,103.89523246251531,1665.0,3.0,2.0,95.0,97.32490680638384,0.03183409538749976,3,False,False,True
300,1,104.61197661668707,1664.0,4.0,3.0,65.0,112.68987225140931,0.031814964320560156,4,False,False,True
301,1,114.45898246251531,1850.0,3.0,3.0,150.0,103.0567275692866,0.03537334277132636,3,False,False,True
302,1,110.44530995002042,1438.0,2.0,3.0,100.0,118.06835870287857,0.02749134319220983,2,False,False,True
303,1,112.94530995002042,1560.0,3.0,3.0,115.0,103.30129899785801,0.02982533335884142,3,False,False,True
304,0,128.2697082088187,1350.0,2.0,1.0,55.55,140.16008351901496,0.025807809301524747,2,False,False,True
305,1,68.75633884857493,1550.0,3.0,3.0,67.0,104.70072756928658,0.02963402268944539,3,False,False,True
306,0,128.2697082088187,1140.0,2.0,2.0,46.5,128.33123640072031,0.02179028524420807,2,False,False,True
307,1,128.2697082088187,1200.0,5.0,2.0,180.0,131.52008411134838,0.022938149260584264,1,False,True,False
308,0,128.2697082088187,850.0,2.0,2.0,27.0,84.3551904943271,0.016242275831723135,2,False,False,True
309,1,100.38682164167687,1280.0,2.0,2.0,75.0,127.20015286503583,0.02446863461575252,2,False,False,True
310,1,128.2697082088187,1170.0,2.0,2.0,52.0,148.16302838014798,0.022364217252396165,2,False,False,False
311,1,81.4492599727384,1113.0,2.0,1.0,51.0,119.87550605422624,0.021273746436838784,2,False,False,True
312,1,89.38015497501021,1385.0,2.0,1.0,83.09,116.59611248014271,0.02647739664441086,2,False,False,True
313,0,74.32373814259485,1128.0,2.0,1.0,65.0,129.3833933781699,0.02156071244093283,2,False,False,True
314,1,128.2697082088187,1200.0,2.0,2.0,128.0,111.73225076713372,0.022938149260584264,1,False,True,False
315,1,128.2697082088187,1200.0,4.0,3.0,165.0,89.13909760352199,0.022938149260584264,1,False,True,False
316,1,350.4223953233374,2390.0,3.0,2.0,415.0,105.73791510279806,0.045704118918712094,3,False,False,True
317,1,128.2697082088187,2400.0,4.0,1.0,400.0,114.90455219645477,0.045895429588108126,1,False,True,False
318,1,77.74398920770173,1464.0,3.0,2.0,56.0,127.46881591338116,0.027988750932639514,3,False,False,True
319,1,128.2697082088187,1200.0,2.0,2.0,55.0,119.26804126549382,0.022938149260584264,2,False,False,True
320,1,102.44530995002042,1200.0,2.0,2.0,52.0,112.96001309647973,0.022938149260584264,2,False,False,True
321,1,65.86532665238678,1150.0,2.0,1.0,55.0,127.5440271809868,0.0219815959136041,3,False,False,True
322,1,103.35242885556916,1645.0,3.0,2.0,95.0,92.08763538251834,0.0314514740487077,3,False,False,False
323,0,128.2697082088187,1000.0,2.0,1.0,67.0,94.5342384485924,0.01911193587266362,2,False,False,True
324,1,128.2697082088187,2650.0,4.0,2.0,198.0,117.62663281478959,0.050678196323008934,1,False,True,False
325,1,103.40798441112472,1192.0,2.0,2.0,74.0,129.01355928865337,0.022785100725067436,2,False,False,True
326,1,135.38169424287463,2135.0,3.0,2.0,215.0,127.32722756928659,0.040825696849113274,3,False,False,True
327,0,81.71859298500613,1173.0,2.0,1.0,58.0,136.4802947866206,0.022421610453214978,2,False,False,True
328,1,95.38169424287464,1020.0,2.0,2.0,45.0,113.02809829574555,0.019494557211455682,2,False,False,False
329,1,163.15485463750218,3122.0,6.0,2.0,230.0,116.69277914680937,0.05970805991850166,4,False,False,True
330,1,128.2697082088187,1600.0,3.0,3.0,64.0,131.14501309647974,0.03059057603642555,3,False,False,True
331,0,128.2697082088187,1200.0,2.0,0.0,79.0,106.13365614071516,0.022938149260584264,1,False,True,False
332,1,128.2697082088187,1230.0,2.0,3.0,48.0,98.58845290567461,0.02351208126877236,2,True,False,False
333,1,100.44530995002042,1250.0,2.0,2.0,40.0,99.20744347013974,0.023894702607564423,2,False,False,True
334,1,105.52455138573178,1325.0,2.0,2.0,76.0,108.4210694345079,0.025329532628034664,2,False,False,True
335,1,130.76718597001224,1850.0,3.0,1.0,150.0,107.5617612566442,0.03537334277132636,3,False,False,False
336,0,49.165813943422656,525.0,2.0,2.0,21.53,122.66265614071516,0.010024679076352088,1,False,False,True
337,1,128.2697082088187,1200.0,2.0,2.0,65.0,107.69483588439802,0.022938149260584264,2,False,False,True
338,1,128.2697082088187,1350.0,2.0,0.0,140.0,129.4547314063389,0.025807809301524747,1,False,True,False
339,0,59.72690271364193,1260.0,3.0,1.0,49.36,102.49515614071515,0.024086013276960454,3,False,False,True
340,1,118.77864328335374,1800.0,3.0,0.0,150.0,116.38768915281779,0.03441678942434619,3,False,False,True
341,0,101.23883710001749,11.0,3.0,2.0,74.0,105.16909760352199,0.0001913106693960322,1,False,True,False
342,1,93.41740852858892,1100.0,2.0,1.0,43.25,106.44240478043567,0.02102504256662394,2,False,False,False
343,1,98.30598830834354,1508.0,2.0,1.0,77.0,112.62994185500088,0.028830517877982055,2,False,False,True
344,1,106.27864328335374,1592.0,3.0,2.0,75.0,116.1432507892095,0.030437527500908727,3,True,False,False
345,1,95.38169424287464,1388.0,2.0,3.0,57.0,121.21494267394452,0.026534789845229667,2,False,False,True
346,0,87.3755276692402,630.0,1.0,1.0,28.35,116.8588075156037,0.012033441105010426,1,False,False,True
347,1,128.2697082088187,2000.0,3.0,2.0,365.0,119.01819482307779,0.03824300281226684,1,False,True,False
348,1,128.2697082088187,1762.0,3.0,1.0,125.0,100.60804126549381,0.03368980888064128,3,False,False,True
349,0,128.2697082088187,950.0,2.0,2.0,50.0,119.60043872127746,0.018155382525683456,2,False,False,True
350,1,260.51321997693253,3252.0,5.0,3.0,335.0,103.6047682496512,0.06219509862065007,4,False,False,True
351,0,75.11727569286589,1116.0,2.0,1.0,50.0,96.8710694345079,0.021331139637657592,2,False,False,True
352,1,109.32289633637475,1308.0,2.0,2.0,89.04,111.87881591338115,0.02500430449006141,2,False,False,True
353,1,128.2697082088187,1200.0,3.0,0.0,90.0,117.36606943450789,0.022938149260584264,3,False,False,True
354,1,128.2697082088187,1500.0,4.0,2.0,230.0,110.36258471214373,0.02867746934246523,1,False,True,False
355,1,128.2697082088187,500.0,1.0,1.0,18.5,113.33497772836965,0.009546402402862008,1,False,False,False
356,1,91.45898246251531,1075.0,2.0,1.0,52.0,91.59313375673845,0.02054676589313386,2,False,False,True
357,0,81.5414824625153,530.0,1.0,0.0,11.66,110.07944581347604,0.010120334411050104,1,False,False,True
358,1,128.2697082088187,1205.0,2.0,3.0,66.0,109.7227471920872,0.02303380459528228,2,False,False,False
359,1,92.08398246251531,1075.0,2.0,2.0,60.0,103.94355928865335,0.02054676589313386,2,False,False,True
360,1,80.51909552223583,930.0,2.0,2.0,39.0,108.48526517769872,0.017772761186891393,2,False,False,False
361,1,103.77864328335374,1380.0,2.0,1.0,60.0,104.4261124801427,0.026381741309712842,2,False,False,True
362,1,127.01966082083845,2483.0,5.0,2.0,212.0,128.30625432411435,0.047483308144095196,4,False,False,True
363,1,82.88932164167687,1166.0,2.0,2.0,55.0,106.85522756928658,0.022287692984637755,2,False,False,False
364,1,104.61197661668707,1050.0,2.0,1.0,65.0,120.40719619507131,0.02006848921964378,2,False,False,True
365,0,228.2428963363748,2023.71,3.0,2.0,275.0,105.95171531702215,0.038696600409404834,3,False,False,True
366,1,53.86099730192542,1200.0,2.0,2.0,46.8,104.23910391398687,0.022938149260584264,2,False,False,True
367,1,110.09597995716035,1600.0,2.0,1.0,108.0,100.30171747926016,0.03059057603642555,3,False,False,True
368,1,112.11197661668707,1935.0,3.0,2.0,110.0,104.61128070211353,0.03699948346119263,3,False,False,True
369,0,73.45718597001225,451.0,1.0,0.0,29.9,109.40414391087045,0.00860898012282145,1,False,False,True
370,1,109.61197661668707,1800.0,3.0,2.0,95.0,94.40194185500087,0.03441678942434619,3,False,False,True
371,0,106.61197661668707,1400.0,3.0,0.0,77.0,103.30086425319236,0.026764362648504906,3,False,False,True
372,1,121.97812398000816,1801.0,3.0,2.0,115.0,109.22884569124177,0.0344359204912858,3,False,False,True
373,1,102.08398246251531,1451.0,2.0,2.0,90.0,118.93950978201526,0.02774004706242467,2,False,False,False
374,0,128.2697082088187,1200.0,1.0,1.0,36.0,98.07415614071516,0.022938149260584264,1,False,True,False
375,1,53.86099730192542,1160.0,2.0,2.0,44.0,109.4698018288741,0.022172906583000133,2,False,False,True
376,1,128.2697082088187,1000.0,2.0,1.0,25.0,110.09902718098677,0.01911193587266362,2,False,False,False
377,1,78.30860459231711,950.0,2.0,1.0,40.0,120.72395675845158,0.018155382525683456,2,False,False,True
378,0,128.2697082088187,1629.0,3.0,2.0,79.0,107.80887042642944,0.031145376977674045,3,False,False,False
379,1,128.2697082088187,1580.0,2.0,0.0,134.0,131.34637042642944,0.030207954697633488,3,False,False,False
380,0,100.69679064667483,1826.0,3.0,2.0,121.0,121.9853652091558,0.03491419716477588,3,False,False,True
381,1,116.7068743880049,1245.0,2.0,1.0,94.0,118.45308471214373,0.023799047272866407,2,False,False,False
382,1,88.38023246251531,1145.0,2.0,2.0,45.79,100.20663281478959,0.021885940578906086,2,False,False,True
383,1,73.89783536154788,825.0,2.0,1.0,33.0,118.73740746267693,0.015763999158233056,2,False,False,True
384,0,107.16798441112472,1693.0,3.0,3.0,108.0,95.69802737375973,0.03236976526180865,3,False,False,True
385,1,90.70898246251531,1113.27,2.0,2.0,53.0,119.12553748042043,0.021278911824912476,2,False,False,True
386,1,102.95312281430321,1460.0,2.0,1.0,58.0,141.19959342447638,0.0279122266648811,2,False,False,False
387,1,99.11197661668707,1050.0,2.0,1.0,32.0,117.52923844859242,0.02006848921964378,2,False,False,False
388,1,102.94530995002042,1260.0,2.0,2.0,55.0,101.27167958125085,0.024086013276960454,2,False,False,False
389,1,128.2697082088187,700.0,3.0,2.0,120.0,109.6178601368064,0.013372615790782652,6,False,False,True
390,1,113.77864328335374,1656.0,2.0,1.0,120.0,103.98408471214373,0.031661915785043335,2,False,False,False
391,1,92.81026567144606,1208.0,3.0,1.0,45.0,103.79611248014271,0.02309119779610109,3,False,False,True
392,1,143.64659298500615,1910.0,3.0,2.0,161.0,119.06597063617107,0.03652120678770255,3,False,False,True
393,1,140.38169424287463,3252.0,4.0,1.0,230.0,103.49056847013973,0.06219509862065007,4,False,False,True
394,1,128.2697082088187,1200.0,2.0,1.0,65.0,117.15219619507128,0.022938149260584264,1,False,True,False
395,1,128.2697082088187,1200.0,4.0,1.0,175.0,97.32490680638384,0.022938149260584264,4,False,False,True
396,1,136.43009787895383,1175.0,2.0,1.0,82.0,112.68987225140931,0.02245987258709418,2,False,False,True
397,1,128.2697082088187,1000.0,2.0,0.0,165.0,103.0567275692866,0.01911193587266362,1,False,True,False
398,1,128.2697082088187,1200.0,2.0,0.0,125.0,118.06835870287857,0.022938149260584264,1,False,True,False
399,1,350.4223953233374,2390.0,3.0,2.0,410.0,103.30129899785801,0.045704118918712094,3,False,False,True
400,0,128.2697082088187,12000.0,6.0,3.0,2200.0,140.16008351901496,0.22955367220829906,7,False,False,True
401,1,128.2697082088187,550.0,1.0,1.0,62.0,104.70072756928658,0.010502955749842169,1,False,True,False
402,1,84.08398246251531,1185.0,2.0,2.0,38.0,131.52008411134838,0.022651183256490213,2,False,False,True
403,1,79.13020663334694,750.0,2.0,1.0,38.0,84.3551904943271,0.014329169137762813,2,False,False,True
404,1,128.2697082088187,1200.0,7.0,3.0,250.0,127.20015286503583,0.022938149260584264,1,False,True,False
405,1,68.75633884857493,1550.0,3.0,3.0,64.5,148.16302838014798,0.02963402268944539,3,False,False,True
406,1,108.44530995002042,1760.0,3.0,2.0,88.0,119.87550605422624,0.033651546746762066,3,False,False,False
407,1,98.52455138573178,1125.0,2.0,2.0,62.0,116.59611248014271,0.021503319240114022,2,False,False,True
408,1,128.2697082088187,1350.0,3.0,2.0,150.0,129.3833933781699,0.025807809301524747,1,False,True,False
409,0,128.2697082088187,1000.0,2.0,1.0,55.0,111.73225076713372,0.01911193587266362,1,False,True,False
410,0,128.2697082088187,1090.0,2.0,2.0,31.48,89.13909760352199,0.020833731897227908,2,False,False,False
411,1,128.2697082088187,1200.0,2.0,0.0,60.0,105.73791510279806,0.022938149260584264,1,False,True,False
412,1,75.01267659811552,1991.0,4.0,2.0,103.0,114.90455219645477,0.03807082320981041,3,False,False,True
413,0,82.7902324625153,1060.0,2.0,1.0,26.5,127.46881591338116,0.020259799889039812,2,False,False,True
414,1,116.58398246251531,1105.0,2.0,1.0,75.0,119.26804126549382,0.021120697901321955,2,False,False,True
415,1,104.94530995002042,985.0,2.0,2.0,67.0,112.96001309647973,0.01882496986856957,2,False,False,False
416,1,128.2697082088187,1533.0,5.0,3.0,85.0,127.5440271809868,0.029308794551472134,1,False,True,False
417,0,100.95312281430321,1590.0,3.0,2.0,79.0,92.08763538251834,0.03039926536702952,3,False,False,True
418,1,92.83398246251531,1120.0,2.0,2.0,55.0,94.5342384485924,0.021407663905416006,2,False,False,True
419,1,82.85242885556916,1069.0,2.0,1.0,55.0,117.62663281478959,0.020431979491496242,2,False,False,True
420,1,137.41699123125767,1933.0,3.0,2.0,140.0,129.01355928865337,0.03696122132731342,3,False,False,True
421,0,104.5848152764778,1194.0,2.0,0.0,69.0,127.32722756928659,0.022823362858946643,2,False,False,False
422,1,105.27864328335374,1150.0,2.0,3.0,69.0,136.4802947866206,0.0219815959136041,2,False,False,True
423,1,128.2697082088187,1240.0,2.0,2.0,47.12,113.02809829574555,0.02370339193816839,2,False,False,True
424,1,51.87343364353085,1419.0,2.0,2.0,48.1,116.69277914680937,0.027127852920357368,2,False,False,True
425,1,128.2697082088187,1200.0,8.0,2.0,250.0,131.14501309647974,0.022938149260584264,1,False,True,False
426,1,133.77864328335374,2150.0,4.0,2.0,240.0,106.13365614071516,0.041112662853207325,3,False,False,True
427,1,96.09597995716035,1450.0,3.0,2.0,55.0,98.58845290567461,0.027720915995485068,3,False,False,True
428,0,89.81465107779138,1630.0,3.0,2.0,68.29,99.20744347013974,0.031164508044613647,3,False,False,True
429,1,62.953782089480136,708.0,1.0,1.0,40.0,108.4210694345079,0.013525664326299478,2,False,False,True
430,1,128.2697082088187,1000.0,4.0,3.0,110.0,107.5617612566442,0.01911193587266362,1,False,True,False
431,1,128.2697082088187,11890.0,4.0,3.0,700.0,122.66265614071516,0.2274492548449427,1,False,True,False
432,1,104.09597995716035,1250.0,2.0,1.0,76.0,107.69483588439802,0.023894702607564423,2,False,False,True
433,1,87.87792356071866,1400.0,2.0,1.0,95.0,129.4547314063389,0.026764362648504906,3,False,False,True
434,1,128.2697082088187,1670.0,2.0,3.0,57.0,102.49515614071515,0.031929750722197774,3,False,False,True
435,1,102.35937382308634,1750.0,3.0,2.0,100.0,116.38768915281779,0.033460236077366035,3,False,False,True
436,1,78.68096544545826,1404.0,2.0,1.0,71.0,105.16909760352199,0.02684088691626332,2,False,False,True
